,Area_name,FIPS_Code,tot_house_2000,hsgsd2000,hsg_mobile_200,vacant2000,oldhouse2000,hsg50_59_2000,hsg_slght_crwd_2000,hsg-mod_crowd_2000,hsg_very_crwd_2000,hsg_inc_plumb_2000,hsg_utilitygas_2000,hsg_bottledgas_2000,hsg_electric_2000,hsg_kero_2000,hsg_coal_2000,hsg_wood_2000,hsg_solar_2000,hsg_other_fuel_2000,hsg_noheat_2000
98,"Crawford, AR",5033,21315,73.5679099226,15.4961294863,7.56744076941,12.1229181328,5.62045507858,3.25123152709,1.53413089374,0.220501993901,0.975838611307,41.201032137,10.4996481351,34.4452263664,0.075064508562,0.0,5.89725545391,0.0,0.140745953554,0.17358667605
99,"Crittenden, AR",5035,20507,65.01194714,11.5960403765,9.92831715999,9.06519724972,10.0209684498,3.39396303701,1.1752084654,0.390110693909,0.848490759253,48.6711854489,8.51904227825,31.7842687863,0.0682693714341,0.0,0.526649436778,0.0,0.380357926562,0.121909591847
100,"Cross, AR",5037,8030,65.7285180573,23.698630137,7.95765877958,12.3412204234,10.7222914072,3.17559153176,0.896637608966,0.52303860523,0.672478206725,32.2540473225,25.6164383562,31.1207970112,0.249066002491,0.0,2.44084682441,0.0,0.224159402242,0.13698630137
101,"Dallas, AR",5039,4401,70.9838673029,19.2229038855,20.0408997955,17.1324698932,11.2019995456,1.86321290616,0.431720063622,0.431720063622,1.20427175642,32.5607816405,16.678027721,23.7218813906,0.159054760282,0.0,6.58941149739,0.0,0.0454442172234,0.204498977505
102,"Desha, AR",5041,6663,69.7133423383,15.4585021762,11.1211166141,13.2372805043,10.9260093051,2.7014858172,1.11061083596,0.3001650908,0.87047876332,42.1131622392,15.2633948672,29.6413027165,0.04502476362,0.0,1.32072639952,0.0,0.28515683626,0.21011556356
103,"Drew, AR",5043,8287,62.4954748401,27.1509593339,11.4637383854,14.6977193194,7.89187884639,1.78592976952,0.386146977193,0.26547604682,0.651623024014,35.8271992277,20.8278025824,27.9111861952,0.337878605044,0.0,3.2701822131,0.0724025582237,0.26547604682,0.0241341860746
104,"Faulkner, AR",5045,34546,63.746888207,19.1078561917,7.71145718752,6.69252590749,5.08597232675,1.95102182597,0.604990447519,0.118682336595,0.599201065246,39.1999073699,7.85908643548,41.7964453193,0.127366410004,0.0,3.04232038441,0.0,0.159208012505,0.104208880912
105,"Franklin, AR",5047,7673,76.2674312524,16.1344975889,10.3088752769,17.6593249055,7.02463182588,1.96793952822,0.495243060081,0.0912289847517,0.808028150658,44.1939267562,6.80307572006,32.3341587384,0.0260654242148,0.0,5.83865502411,0.0,0.117294408967,0.377948651114
106,"Fulton, AR",5049,5973,72.8444667671,21.8650594341,19.4709526201,14.6659969864,7.23254645907,1.741168592,0.418550142307,0.133936045538,0.636196216307,1.70768458061,36.4138623807,25.0460405157,0.535744182153,0.0,16.5578436297,0.0,0.167420056923,0.100452034154
107,"Garland, AR",5051,44953,64.5318443708,16.3793295219,15.883255845,14.0724756968,11.0003781728,1.48599648522,0.358151847485,0.124574555647,0.380397303851,38.1643049407,8.18855248815,35.5126465419,0.0645118234601,0.0,2.01766289235,0.00222454563655,0.084532734189,0.0823081885525
108,"Grant, AR",5053,6960,64.3534482759,32.1551724138,10.3304597701,11.3505747126,6.76724137931,1.59482758621,0.373563218391,0.186781609195,0.545977011494,44.224137931,11.9109195402,26.7959770115,0.0287356321839,0.0,6.37931034483,0.0,0.158045977011,0.172413793103
109,"Greene, AR",5055,16161,73.1204752181,14.5597425902,8.73089536539,11.701008601,8.86083781944,1.49124435369,0.464080193057,0.111379246334,0.327950003094,24.7756945734,20.8712332158,42.6830022895,0.136130189963,0.0,2.56172266568,0.0309386795372,0.111379246334,0.0990037745189
110,"Hempstead, AR",5057,10166,70.4997048987,20.2144402912,11.872909699,17.5388550069,11.1745032461,3.66909305528,0.875467243754,0.334448160535,0.757426716506,48.8097580169,10.8007082432,25.3393665158,0.108203816644,0.0,2.58705488885,0.0,0.127877237852,0.354121581743
111,"Hot Spring, AR",5059,13384,70.5768081291,22.347579199,10.3108188882,14.5248057382,12.365511058,2.16676628811,0.747160789002,0.254034668261,0.717274357442,38.5385534967,14.8610280932,30.5065750149,0.276449491931,0.0,5.3123132098,0.0,0.0896592946802,0.10460251046
112,"Howard, AR",5061,6297,70.6844529141,19.5966333175,13.1173574718,18.0562172463,9.33777989519,2.95378751787,0.619342544069,0.349372717167,0.587581387963,44.3862156582,14.7371764332,23.4238526282,0.15880578053,0.0,3.70017468636,0.0317611561061,0.222328092743,0.222328092743
113,"Independence, AR",5063,14841,72.8118051344,20.0727713766,9.25813624419,12.9843002493,8.71235091975,1.29371336163,0.235833164881,0.114547537228,0.76814230847,33.0705478068,26.433528738,23.6372212115,0.0741189946769,0.0269523617007,7.34451856344,0.0134761808503,0.0875951755273,0.0539047234014
114,"Izard, AR",5065,6591,71.6734941587,22.3941738735,17.463207404,12.5625853437,5.79578212714,1.25929297527,0.515854953725,0.136549840692,1.31998179335,6.61508117129,32.9540282203,28.5389167046,0.0,0.0,14.0191169777,0.0,0.212410863298,0.197238658777
115,"Jackson, AR",5067,7956,76.0558069382,11.0985419809,12.3805932629,13.8763197587,14.6933132227,1.43288084465,0.603318250377,0.138260432378,0.402212166918,48.1523378582,15.7616892911,20.4122674711,0.138260432378,0.0,2.80291603821,0.0,0.125691302162,0.226244343891
116,"Jefferson, AR",5069,34350,71.3973799127,12.96069869,11.0480349345,13.4410480349,13.1790393013,3.13245997089,0.759825327511,0.238719068413,0.748180494905,50.8471615721,5.42358078603,30.9956331878,0.0553129548763,0.0,1.43522561863,0.0320232896652,0.0436681222707,0.119359534207
117,"Johnson, AR",5071,9926,72.6475921821,16.3006246222,11.9685673988,17.6606890993,5.95406004433,2.76042716099,0.705218617772,0.261938343744,1.06790247834,31.0396937336,7.70703203707,39.3814225267,0.161192826919,0.0,9.00664920411,0.0302236550474,0.0805964134596,0.624622204312
118,"Lafayette, AR",5073,4560,68.5964912281,23.7719298246,24.6929824561,19.8245614035,12.3903508772,1.90789473684,0.833333333333,0.175438596491,1.22807017544,41.1842105263,10.0,21.1842105263,0.131578947368,0.0,2.45614035088,0.0,0.197368421053,0.15350877193
119,"Lawrence, AR",5075,8085,79.6413110699,11.5398886827,12.0841063698,16.2152133581,10.5627705628,1.3234384663,0.284477427335,0.0,0.531849103278,45.6648113791,24.390847248,9.93197278912,0.0618429189858,0.0,7.44588744589,0.0,0.136054421769,0.284477427335
120,"Lee, AR",5077,4768,70.0922818792,15.8766778523,12.2902684564,15.3733221477,11.2206375839,2.6216442953,0.482382550336,0.52432885906,1.40520134228,42.072147651,19.3582214765,23.4270134228,0.209731543624,0.0,2.26510067114,0.0419463087248,0.335570469799,0.0
121,"Lincoln, AR",5079,4955,61.3925327952,32.5126135217,13.9253279516,12.2300706357,10.87790111,3.14833501514,0.726538849647,0.282542885974,0.645812310797,23.5317860747,28.8799192735,29.0010090817,0.0,0.0,3.97578203835,0.100908173562,0.181634712412,0.403632694248
122,"Little River, AR",5081,6435,69.5571095571,21.926961927,15.0738150738,11.0023310023,6.94638694639,2.00466200466,0.590520590521,0.13986013986,1.3209013209,32.6184926185,12.804972805,35.2292152292,0.0,0.0,4.13364413364,0.0,0.10878010878,0.03108003108
123,"Logan, AR",5083,9942,77.9722389861,15.9625829813,12.5628646148,24.029370348,8.33836250251,2.3335345001,0.301750150875,0.140816737075,0.814725407363,38.9157111245,9.50512975256,29.078656206,0.150875075438,0.0,9.44477972239,0.0,0.291691812513,0.0502916918125
124,"Lonoke, AR",5085,20749,71.5986312593,20.5985830642,7.16661043906,8.70403392935,6.07258181117,2.09166706829,0.322907128054,0.0674731312352,0.5735216155,35.9149838546,9.4896139573,43.394862403,0.467492409273,0.0,3.27726637428,0.00963901874789,0.187960865584,0.091570678105
125,"Madison, AR",5087,6537,75.3862628117,19.2595992045,16.4295548417,19.8562031513,7.18984243537,3.01361480802,0.611901483861,0.122380296772,3.36545816124,18.7241854061,29.325378614,12.3298148998,0.107082759676,0.0,22.7627351996,0.0764876854826,0.137677833869,0.107082759676
126,"Marion, AR",5089,8235,72.5683060109,19.7207043109,17.7170613236,8.7795992714,6.86095931998,1.88221007893,0.862173649059,0.0485731633273,1.57862780814,12.7625986642,25.4644808743,28.5488767456,0.218579234973,0.0,14.9605343048,0.0364298724954,0.182149362477,0.109289617486
127,"Miller, AR",5091,17727,68.3025892706,14.294578891,11.7899249732,15.9643481695,12.1678795058,1.68669261578,0.795396852259,0.169233372821,0.530264568173,44.113499182,6.38009815536,35.3697749196,0.146668923112,0.0,1.56822925481,0.0,0.21436227224,0.417442319625
128,"Mississippi, AR",5093,22310,66.1855670103,13.0748543254,13.2720753026,14.0923352757,15.8942178395,3.43792021515,0.959211116091,0.22411474675,0.614074406096,54.1685342896,10.0358583595,21.1878081578,0.10757507844,0.0,0.829224562976,0.0537875392201,0.165844912595,0.1792917974
129,"Monroe, AR",5095,5067,66.4495756858,19.4789816459,18.9855930531,17.0712453128,13.8148806,2.50641405171,1.40122360371,0.315768699428,0.986777185711,38.8987566607,15.3937240971,23.4260903888,0.177619893428,0.0,2.84191829485,0.0,0.217090980857,0.0592066311427
130,"Montgomery, AR",5097,5048,64.0847860539,32.1513470681,25.0198098257,13.6489698891,9.72662440571,1.50554675119,0.772583201268,0.158478605388,0.812202852615,13.2527733756,25.7527733756,22.7020602219,0.0990491283677,0.0,12.8169572108,0.0,0.356576862124,0.0
131,"Nevada, AR",5099,4751,70.6377604715,21.1744895811,18.0593559251,15.4704272785,12.8394022311,1.62071142917,0.568301410229,0.357819406441,1.68385603031,39.3811829089,16.5228372974,22.0164175963,0.0420964007577,0.0,3.62029046517,0.18943380341,0.168385603031,0.0
132,"Newton, AR",5101,4316,77.8266913809,16.6126042632,18.90639481,15.593141798,8.13253012048,1.99258572753,1.22798887859,0.139017608897,5.72289156627,1.43651529194,31.3716404078,17.4930491196,0.231696014829,0.0,30.5143651529,0.0,0.0463392029657,0.0
133,"Ouachita, AR",5103,13450,73.0260223048,13.6282527881,13.6579925651,18.5873605948,19.7397769517,2.04460966543,0.684014869888,0.118959107807,0.914498141264,52.2007434944,10.5427509294,19.7992565056,0.0743494423792,0.0,3.12267657993,0.0,0.57249070632,0.0297397769517
134,"Perry, AR",5105,4702,66.6099532114,28.1369629945,15.1637601021,12.5265844322,4.78519778818,2.42450021268,0.361548277329,0.0850701829009,0.701829008932,9.7830710336,24.2024670353,39.5789025946,0.0425350914504,0.0,11.0378562314,0.0,0.106337728626,0.0850701829009
135,"Phillips, AR",5107,10859,69.573625564,10.9586518096,10.5718758633,15.3881572889,12.2571139147,4.41108757712,1.23399944746,0.313104337416,1.05902937655,57.3349295515,13.7397550419,16.1801270835,0.221014826411,0.0,1.47343217608,0.0184179022009,0.276268533014,0.184179022009
136,"Pike, AR",5109,5536,67.9371387283,26.2825144509,18.6416184971,15.3721098266,10.7658959538,2.49277456647,0.722543352601,0.162572254335,0.541907514451,28.7391618497,21.2247109827,22.7420520231,0.0,0.0,7.87572254335,0.0,0.541907514451,0.234826589595
137,"Poinsett, AR",5111,11051,71.26051941,14.0801737399,9.27517871686,15.3922721926,12.9852502036,1.91837842729,0.361958193829,0.0361958193829,0.479594606823,44.3489276989,18.8218260791,25.2556329744,0.153832232377,0.0,1.74644828522,0.0,0.208125961451,0.19002805176
138,"Polk, AR",5113,9236,72.9103508012,20.2901689043,12.8735383283,16.8796015591,8.82416630576,2.47942832395,0.563014291901,0.454742312689,0.996102208748,24.5452576873,22.4556084885,27.4252923343,0.303161541793,0.0,12.2996968385,0.0,0.0974447812906,0.0
139,"Pope, AR",5115,22851,68.662202967,15.2247166426,9.40877860925,8.98866570391,5.41770600849,2.01741718087,0.446369961927,0.210056452672,0.70456435167,37.9195658833,6.19228917772,40.4183624349,0.109404402433,0.00875235219465,5.57524834799,0.0437617609733,0.11378057853,0.210056452672
140,"Prairie, AR",5117,4790,68.7265135699,22.7974947808,18.7056367432,22.0041753653,11.8162839248,1.10647181628,0.334029227557,0.125260960334,0.542797494781,30.1043841336,17.369519833,28.7265135699,0.146137787056,0.0,4.75991649269,0.0,0.0417536534447,0.146137787056
141,"Pulaski, AR",5119,161135,65.3489310206,6.78995873026,8.18754460546,12.6012349893,12.308933503,2.10568777733,0.775747044404,0.194867657554,0.433797747231,60.6994135352,2.07651968846,28.0981785459,0.04158004158,0.00372358581314,0.469171812455,0.040338846309,0.107983988581,0.275545350172
142,"Randolph, AR",5121,8268,76.9230769231,13.0745041122,12.1311078858,13.679245283,8.51475568457,1.3183357523,0.701499758104,0.120948234156,0.967585873246,32.9583938075,29.8500241896,13.183357523,0.169327527818,0.0,11.4296081277,0.0,0.181422351234,0.0967585873246
143,"St. Francis, AR",5123,11242,66.2960327344,17.42572496,10.6653620352,13.2271837751,10.5942003202,3.22006760363,1.10300658246,0.0711617149973,0.969578366839,39.245685821,17.7192670343,30.2971001601,0.0622665006227,0.0,1.27201565558,0.115637786871,0.515922433731,0.106742572496
144,"Saline, AR",5125,33825,68.192165558,25.4013303769,6.05173688101,6.35920177384,7.13082039911,1.86844050259,0.555801921656,0.106430155211,0.567627494457,52.1359940872,7.72209903917,31.2993348115,0.0384331116038,0.0,2.66075388027,0.0147819660015,0.0206947524021,0.0561714708056
145,"Scott, AR",5127,4924,69.6791226645,21.1413484972,12.2055239643,17.3436230707,8.59057676686,2.35580828595,1.48253452478,0.345247766044,0.710804224208,24.3095044679,16.3688058489,30.1787164907,0.101543460601,0.0,15.8204711617,0.0,0.629569455727,0.385865150284
146,"Searcy, AR",5129,4292,75.7688723206,18.4296365331,17.917054986,21.7148182665,9.34296365331,1.2348555452,0.745573159366,0.256290773532,2.4697110904,1.09506057782,39.3289841566,17.101584343,0.139794967381,0.0,23.9049394222,0.0465983224604,0.326188257223,0.139794967381
147,"Sebastian, AR",5131,49311,68.9521607755,5.59712842976,8.1340877289,16.7771896737,12.9747926426,2.3118573949,1.27557745736,0.466427369147,0.403561071566,55.2148607816,2.69513901564,32.7715925453,0.0283912311655,0.0,0.951106244043,0.0141956155827,0.101397254162,0.0892295836629
148,"Sevier, AR",5133,6434,71.5573515698,21.2154180914,11.2838047871,16.8790798881,10.3512589369,5.02020516009,1.61641280696,1.32110662108,0.901460988499,28.4271059994,12.7447932857,39.3689773081,0.0,0.0,7.75567298726,0.0,0.108797015853,0.310848616724
149,"Sharp, AR",5135,9342,77.6065082423,14.5900235496,22.8109612503,6.86148576322,5.88739028045,1.55213016485,0.481695568401,0.128452151574,0.749304217512,6.9578248769,35.5063155641,23.7315350032,0.0428173838578,0.0,10.6936416185,0.149860843502,0.0749304217512,0.0321130378934
150,"Stone, AR",5137,5715,70.113735783,24.9518810149,16.5704286964,11.5135608049,5.00437445319,1.31233595801,0.594925634296,0.0,2.22222222222,6.63167104112,39.7550306212,15.6605424322,0.402449693788,0.0,20.7874015748,0.0,0.157480314961,0.0349956255468
151,"Union, AR",5139,20676,69.7958986264,20.3472625266,12.9957438576,20.0425614239,17.2809053976,2.05068678661,0.836718901141,0.232153221126,0.831882375701,53.4000773844,7.47726833043,24.3228864384,0.0290191526407,0.038692203521,1.47997678468,0.0,0.106403559683,0.149932288644
152,"Van Buren, AR",5141,9164,67.1649934526,22.1846355303,25.5237887385,11.1632474902,5.67437800087,1.64775207333,0.436490615452,0.109122653863,1.12396333479,12.5818419904,25.0109122654,25.0327367962,0.0654735923178,0.0,11.3924050633,0.0436490615452,0.29463116543,0.0545613269315
153,"Washington, AR",5143,64330,63.087206591,8.77195709622,6.49619151251,10.4958806156,7.0837867247,2.92243121405,1.13632830717,0.812995491994,0.69640914037,55.815327219,7.37447536142,25.5806000311,0.0295352090782,0.00932690812995,4.41318203016,0.0264262397015,0.0854966578579,0.169438831028
154,"White, AR",5145,27613,64.7557309963,22.0186144207,8.92695469525,9.20580885815,8.36924636946,2.04251620613,0.601166117408,0.1448593054,0.691703183283,36.7616702278,13.7942273567,34.8603918444,0.10864447905,0.0,5.34530836925,0.0,0.141237822765,0.0615652047948
155,"Woodruff, AR",5147,4089,71.7534849596,15.8473954512,13.6463683052,16.4832477378,11.9100024456,2.17657128882,0.6603081438,0.0489117143556,0.782587429689,39.8141354854,15.676204451,26.9503546099,0.366837857667,0.0,3.32599657618,0.0489117143556,0.0733675715334,0.0978234287112
156,"Yell, AR",5149,9157,69.3240144152,20.9457245823,13.4869498744,15.4526591678,8.17953478213,2.41345418805,1.1466637545,0.982854646718,0.884569182047,28.2079283608,13.0064431582,36.9225728951,0.0327618215573,0.0218412143715,7.90651960249,0.0,0.043682428743,0.371300644316
157,"Alameda, CA",6001,540183,53.8502692606,1.29548689981,3.11320422894,29.7782418181,15.7705814511,5.07383608888,4.12323231201,2.644289065,0.609608225361,71.5111360409,1.30400253248,22.5941949302,0.0870075511447,0.00721977552052,0.322668429032,0.0868224286955,0.256209469754,0.71753461327
158,"Alpine, CA",6003,1514,58.1241743725,3.23645970938,68.0977542933,26.6842800528,3.10435931308,1.98150594452,0.396301188904,0.0,1.12285336856,1.05680317041,15.1915455746,1.45310435931,1.38705416116,0.198150594452,11.6908850727,0.0,0.726552179657,0.198150594452
159,"Amador, CA",6005,15035,81.070834719,8.61323578317,15.138011307,14.6059195211,7.662121716,1.89557698703,1.05088127702,0.0399068839375,0.345859660791,20.3924176921,26.6844030595,16.1090788161,0.379115397406,0.0,20.3059527769,0.0,0.931160625208,0.0598603259062
160,"Butte, CA",6007,85523,60.4352045649,16.0904084281,6.96537773464,14.4768074085,11.7699332343,3.16406112975,1.57267635607,0.899173321796,0.510973656209,52.415139787,9.07475182115,19.9010792418,0.307519614607,0.0,10.6836757364,0.0304011786303,0.46186405996,0.16019082586
161,"Calaveras, CA",6009,22946,84.537610041,8.95580929138,28.2271419855,8.67253551817,5.31247276214,1.81295214852,0.91519219036,0.322496295651,0.557831430315,6.53272901595,32.070949185,11.4050379151,1.07208228014,0.0,19.2190359976,0.078445044888,1.28562712455,0.108951451233
162,"Colusa, CA",6011,6774,74.402125775,9.63979923236,9.99409506938,28.4617655743,12.6808385001,6.77590788308,5.03395335105,4.29583702391,1.1071744907,49.5423678772,11.8689105403,21.2429878949,0.693829347505,0.0,6.24446412755,0.0,0.310008857396,0.103336285799
163,"Contra Costa, CA",6013,354577,65.4441771463,2.00802646534,2.94660962217,12.4858634373,14.9372350716,3.6451884922,2.15975655499,1.38023616873,0.369736333716,72.9785067841,1.41689957329,21.5228286099,0.0916585114094,0.00197418332266,0.650916444101,0.0394836664533,0.114502632714,0.236619972531
164,"Del Norte, CA",6015,10434,58.6448150278,25.3210657466,12.1142419015,12.8330458118,14.5390070922,3.00939237109,1.41843971631,0.709219858156,0.709219858156,2.32892466935,5.26164462335,42.5148552808,13.341000575,0.0,21.017826337,0.0958405213724,3.01897642323,0.306689668392
165,"El Dorado, CA",6017,71278,80.1032576672,5.90504784085,17.3110917815,6.56724374982,6.79873172648,2.41308678695,1.18549903196,0.711299419176,0.305844720671,24.0887791464,24.1729565925,18.3057886024,1.12236594742,0.0,13.6634024524,0.0589242122394,1.1911108617,0.0855804034906
166,"Fresno, CA",6019,270767,64.7715563566,4.70404443673,6.58388946954,13.4185480505,13.2390579354,6.78221496711,5.30123685678,3.91148108891,0.847222889052,53.0190163499,6.52258214627,30.8294585382,0.0871598089871,0.00812506693947,2.28683702224,0.0302843404108,0.349377878397,0.283269379208
